"","STATUS","POLICE_ZONE","COUNCIL_DISTRICT","NEIGHBORHOOD","GEO_ACCURACY","REQUEST_ORIGIN","TRACT","X_full_text","REQUEST_TYPE","PLI_DIVISION","Y","CREATED_ON","PUBLIC_WORKS_DIVISION","REQUEST_ID","DEPARTMENT","X","WARD","X_id","FIRE_ZONE","date"
"104","Open","6","2","Oakwood","EXACT","Call Center","42003562800","'+00':25 '-09':20 '-19':5 '-20':21 '-80.0591896':1 '00':24,26 '1':4 '2':11 '2018':19 '27':23 '28':6 '289995':15 '3':10 '40.4266938':27 '42003562800':7 '5':12 '6':14 'call':8 'center':9 'dpw':16 'exact':2 'maintenance':18 'oakwood':3 'potholes':13 'street':17 't14':22","Potholes","28",40.4266938,"2018-09-20T14:27:00","5","289995","DPW - Street Maintenance",-80.0591896,"28",276487,"1-19",2018-09-20
"105","Open","6","2","Sheraden","EXACT","Call Center","42003562500","'+00':21 '-09':16 '-16':7 '-20':17 '-80.0541417':4 '00':20,22 '1':6 '2':9 '20':2 '2018':15 '290023':1 '3':8 '40.4551192':5 '42003562500':10 '5':26 '52':19 '6':12 'call':13 'center':14 'dpw':23 'exact':27 'maintenance':25 'potholes':11 'sheraden':3 'street':24 't15':18","Potholes","20",40.4551192,"2018-09-20T15:52:00","5","290023","DPW - Street Maintenance",-80.0541417,"20",276517,"1-16",2018-09-20
"106","Open","3","3","South Side Flats","EXACT","Call Center","42003170200","'+00':25 '-09':20 '-20':21 '-24':9 '-79.9773445':5 '00':24,26 '17':3 '2018':19 '290020':2 '3':7 '4':8 '40.4275036':6 '42':23 '42003170200':1 'call':14 'center':15 'dpw':16 'exact':4 'flats':12 'maintenance':18 'potholes':13 'side':11 'south':10 'street':17 't15':22","Potholes","17",40.4275036,"2018-09-20T15:42:00","3","290020","DPW - Street Maintenance",-79.9773445,"17",276514,"4-24",2018-09-20
"107","Open","1","6","Fineview","EXACT","Twitter","42003261400","'+00':19 '-09':14 '-20':15 '-22':8 '-80.0059179':3 '0':10 '00':18,20 '1':7,9 '2018':13 '26':1 '29':17 '290032':2 '40.467374':25 '42003261400':6 '6':12 'dpw':21 'exact':24 'fineview':5 'maintenance':23 'potholes':11 'street':22 't16':16 'twitter':4","Potholes","26",40.467374,"2018-09-20T16:29:00","1","290032","DPW - Street Maintenance",-80.0059179,"26",276526,"1-22",2018-09-20
"108","Open","3","4","Overbrook","EXACT","Call Center","42003320400","'+00':9 '-09':4 '-20':5 '-23':22 '-79.9879788':14 '00':8,10 '2018':3 '24':7 '290030':11 '3':15 '32':13 '4':17,21 '40.3818035':2 '42003320400':12 '5':16 'call':19 'center':20 'dpw':23 'exact':26 'maintenance':25 'overbrook':18 'overgrowth':1 'street':24 't16':6","Overgrowth","32",40.3818035,"2018-09-20T16:24:00","5","290030","DPW - Street Maintenance",-79.9879788,"32",276524,"4-23",2018-09-20
"109","Closed","2","6","Crawford-Roberts","EXACT","Call Center","42003030500","'+00':10 '-09':5 '-17':6 '-4':3 '-79.9910996964':12 '00':9,11 '1':16 '2':2,19 '2018':4 '23':8 '288979':17 '3':18 '40.4427584739':21 '42003030500':20 '6':22 'call':23 'center':24 'crawford':14 'crawford-roberts':13 'dpw':25 'exact':28 'maintenance':27 'overgrowth':1 'roberts':15 'street':26 't13':7","Overgrowth","3",40.4427584739251,"2018-09-17T13:23:00","6","288979","DPW - Street Maintenance",-79.9910996963867,"3",276552,"2-4",2018-09-17
"110","Closed","3","3","South Side Flats","EXACT","Call Center","42003160900","'+00':22 '-09':17 '-17':18 '-24':11 '-79.9763087':5 '00':21,23 '1':1 '12':20 '17':3 '2018':16 '288798':6 '3':9 '4':10 '40.4280349':4 '42003160900':2 'call':7 'center':8 'dpw':24 'exact':27 'flats':14 'maintenance':26 'potholes':15 'side':13 'south':12 'street':25 't09':19","Potholes","17",40.4280349,"2018-09-17T09:12:00","3","288798","DPW - Street Maintenance",-79.9763087,"17",275788,"4-24",2018-09-17
"111","Closed","3","3","South Side Slopes","EXACT","Call Center","42003160800","'+00':12 '-09':7 '-17':8 '-22':27 '-79.9719718122':3 '00':11,13 '1':15 '16':2 '2018':6 '288994':14 '3':16 '4':26 '40.4215781375':4 '42003160800':5 '52':10 'call':20 'center':21 'dpw':22 'exact':25 'maintenance':24 'overgrowth':1 'side':18 'slopes':19 'south':17 'street':23 't13':9","Overgrowth","16",40.4215781375275,"2018-09-17T13:52:00","3","288994","DPW - Street Maintenance",-79.9719718121643,"16",276617,"4-22",2018-09-17
"112","Closed","3","3","South Side Slopes","EXACT","Call Center","42003160800","'+00':11 '-09':6 '-14':7 '-22':27 '-79.9706361':25 '00':10,12 '1':4 '16':2 '2018':5 '288543':1 '3':13 '33':9 '4':26 '40.4210083':14 '42003160800':3 'call':19 'center':20 'dpw':21 'exact':24 'maintenance':23 'potholes':18 'side':16 'slopes':17 'south':15 'street':22 't13':8","Potholes","16",40.4210083,"2018-09-14T13:33:00","3","288543","DPW - Street Maintenance",-79.9706361,"16",275534,"4-22",2018-09-14
"113","Closed","6","2","Westwood","EXACT","Twitter","42003563100","'+00':15 '-09':10 '-14':11 '-18':25 '-80.0432757':2 '00':14,16 '1':8,24 '2':20 '2018':9 '28':6 '288466':1 '40.4293957':3 '42003563100':7 '45':13 '5':17 '6':19 'dpw':21 'exact':4 'maintenance':23 'potholes':18 'street':22 't10':12 'twitter':5 'westwood':26","Potholes","28",40.4293957,"2018-09-14T10:45:00","5","288466","DPW - Street Maintenance",-80.0432757,"28",275455,"1-18",2018-09-14
"114","Closed","4","5","Greenfield","EXACT","Website","42003151700","'+00':7 '-09':2 '-15':16 '-16':3 '-79.933734164':18 '00':6,8 '1':14 '15':10 '2':15 '2018':1 '288708':12 '3':17 '33':5 '4':20 '40.4260087671':13 '42003151700':22 '5':19 'dpw':23 'exact':26 'greenfield':11 'maintenance':25 'potholes':21 'street':24 't03':4 'website':9","Potholes","15",40.4260087671063,"2018-09-16T03:33:00","3","288708","DPW - Street Maintenance",-79.9337341640291,"15",275699,"2-15",2018-09-16
"115","Closed","3","2","Duquesne Heights","EXACT","Call Center","42003191100","'+00':9 '-09':4 '-1':2 '-14':5 '-80.0232928':27 '00':8,10 '1':17 '19':12 '2':19 '2018':3 '28':7 '288636':13 '3':18 '4':1 '40.4340272':11 '42003191100':16 '5':20 'call':22 'center':23 'dpw':24 'duquesne':14 'exact':28 'heights':15 'maintenance':26 'potholes':21 'street':25 't17':6","Potholes","19",40.4340272,"2018-09-14T17:28:00","5","288636","DPW - Street Maintenance",-80.0232928,"19",275627,"4-1",2018-09-14
